description,original_price,discount,reviews,ratings,sale,soldout,product_price
Siri Studio Maxi Shirt Dress - Rust,,,No reviews,0.00,,Available,"KSh4,800.00"
Salok Havilah Shari Maxi Dress - Black Print,"KSh5,000.00",20,No reviews,0.00,Sale,Available,"KSh5,000.00"
Lizola Kyle Wrap Dress - Pink,"KSh6,500.00",24,No reviews,0.00,Sale,Available,"KSh6,500.00"
Purple Thread Wasini Shirt Dress - Black,,,No reviews,0.00,,Available,"KSh4,500.00"
Purple Thread Camilla Shirt Dress - Olive Green,,,No reviews,0.00,,Available,"KSh5,500.00"
Merli Africa Hedaya Dress,,,No reviews,0.00,,Available,"KSh5,500.00"
Simbaress Pinto Jeans Dress - Navy Blue,,,No reviews,0.00,,Available,"KSh6,990.00"
Lizola Clara Striped Dress - Red,"KSh6,500.00",24,No reviews,0.00,Sale,Available,"KSh6,500.00"
Vivo Thando Cape Knee Length Dress - Burgundy / Grey Leaf Print,,,No reviews,0.00,,Available,"KSh4,550.00"
FFS Short Sleeved Xinst Turn-down Collar Button Dress - Mustard,,,No reviews,0.00,,Available,"KSh3,599.00"
Twilight Collections Knee Length Dresses Lace - White,"KSh8,000.00",30,No reviews,0.00,Sale,Available,"KSh8,000.00"
Dewuor Maze Dress - Green,,,No reviews,0.00,,Available,"KSh4,500.00"
Hessed Short Sleeved Mini Dress - Grey,"KSh2,000.00",25,No reviews,0.00,Sale,Available,"KSh2,000.00"
Popular 21 Button Down Shirt Mini Dress  - Amethyst Orchid ,"KSh2,500.00",20,1 review,1.00,Sale,Available,"KSh2,500.00"
Popular 21 Asymmetrical Short-Sleeved Dress - White,"KSh2,500.00",20,No reviews,0.00,Sale,Available,"KSh2,500.00"
Popular 21 Classic Mini Dress - Orchid Bloom,"KSh1,400.00",20, No reviews ,0.00,Sale,Available,"KSh1,400.00"
Popular 21 Double O-ring Cami Dress - Dark Amber,"KSh2,800.00",20, No reviews ,0.00,Sale,Available,"KSh2,800.00"
Popular 21 Unshaped Spaghetti-Strap Dress - Champagne,"KSh2,900.00",20, No reviews ,0.00,Sale,Available,"KSh2,900.00"
Popular 21 Racer Front & Back Mini Dress - Winsome Orchid,"KSh3,000.00",20, No reviews ,0.00,Sale,Available,"KSh3,000.00"
Popular 21 Lettuce-Hem Mini Dress - Wild Ginger,"KSh2,400.00",20, No reviews ,0.00,Sale,Available,"KSh2,400.00"
Popular 21 Racer Front & Back Mini Dress - Black,"KSh3,000.00",20, No reviews ,0.00,Sale,Available,"KSh3,000.00"
Popular 21 Lettuce-Hem Mini Dress - Olive,"KSh2,400.00",20, No reviews ,0.00,Sale,Available,"KSh2,400.00"
Popular 21 Sleeveless Bodycon Dress With Front Slit - Black,"KSh2,200.00",20, No reviews ,0.00,Sale,Available,"KSh2,200.00"
Popular 21 Pattern Spaghetti Strap Mini Dress - Lavender Herb,"KSh2,700.00",20, No reviews ,0.00,Sale,Available,"KSh2,700.00"
Popular 21 Scoop/Slit Neck Maxi Dress - Wine,"KSh3,000.00",20, No reviews ,0.00,Sale,Available,"KSh3,000.00"
Popular 21 Crew-Neck Knee-Length Dress - Hunter Green,"KSh3,400.00",20, No reviews ,0.00,Sale,Available,"KSh3,400.00"
Vivo Fasi Cap Sleeve Tent Dress - Purple,,, No reviews ,0.00,,Available,"KSh4,750.00"
Vivo Amali 3/4 Bishop Sleeve A-line Dress - Burgundy / Pink Abstract Print,,, No reviews ,0.00,,Available,"KSh3,250.00"
Magali Designs Zola Dress - Sage Green,"KSh5,890.00",25, 1 review ,5.00,Sale,Available,"KSh5,890.00"
Magali Designs Ayanda Dress - Pink,"KSh6,200.00",20, No reviews ,0.00,Sale,Available,"KSh6,200.00"
Tuli Nyx Dress - Yellow,"KSh5,200.00",10, No reviews ,0.00,Sale,Available,"KSh5,200.00"
Vivo Tuni 3/4 Sleeve Tent Knee Length Dress - Black / Mustard Abstract,,, No reviews ,0.00,,Available,"KSh4,950.00"
Vivo Basic Back Pleat High Low Dress - Light Green,,, No reviews ,0.00,,Available,"KSh4,950.00"
Alara Long Sleeve Shirt Dress with Belt - Light Pink,"KSh3,500.00",30, No reviews ,0.00,Sale,Available,"KSh3,500.00"
Alara Layered Pleated Flare Dress - Grey,"KSh3,600.00",30, No reviews ,0.00,Sale,Available,"KSh3,600.00"
Have to Have Knee Length Camisole - Black,,, No reviews ,0.00,,Available,"KSh1,999.00"
Slaks World Fashion Denim Smock Style Dress - Sky Blue,"KSh5,175.00",30, No reviews ,0.00,Sale,Available,"KSh5,175.00"
Miss Kerre Mary Jane Embroidered Midi Dress Peach - Pink,,, No reviews ,0.00,,Available,"KSh4,200.00"
Lola Floral Satin Cowl Neck Maxi Dress With Side Slit - Lavender,"KSh3,200.00",30, 1 review ,5.00,,Sold out,"KSh3,200.00"
Anika V-Neck Strapped Midi Dress with Slit - White,"KSh2,500.00",30, No reviews ,0.00,Sale,Available,"KSh2,500.00"
Tuli Shola Long Sleeve Midi Dress - Dusty Pink,"KSh3,900.00",29, No reviews ,0.00,Sale,Available,"KSh3,900.00"
Tuli Chichi Ruched Shirt Dress - White,"KSh3,950.00",20, No reviews ,0.00,Sale,Available,"KSh3,950.00"
Safari Tawi Flounce Tent Dress - Peach,,, No reviews ,0.00,,Available,"KSh4,950.00"
Zia Africa She's All That Bodycon - Green,"KSh3,800.00",30, No reviews ,0.00,Sale,Available,"KSh3,800.00"
Shop Anna 254 Jochari Shirt Dress - Rust,"KSh4,500.00",22, No reviews ,0.00,Sale,Available,"KSh4,500.00"
Vivo Lalea Tulip Collar Sheath Dress - Rust,"KSh4,250.00",30, No reviews ,0.00,,Sold out,"KSh4,250.00"
Jem Africa Kamene Mini Dress - Red,,, No reviews ,0.00,,Available,"KSh3,800.00"
PlainChic Ruffle Maxi - Brown,,, No reviews ,0.00,,Available,"KSh4,440.00"
Vivo Malindi Buttoned Kaftan (JK) - White / Black Tropical Floral Print,"KSh9,500.00",50, No reviews ,0.00,Sale,Available,"KSh9,500.00"
The Fashion Frenzy Floral Dress - Black,"KSh5,800.00",44, No reviews ,0.00,Sale,Available,"KSh5,800.00"
Izulu Mayan Kitenge Dress - Green / White,,, No reviews ,0.00,,Available,"KSh6,600.00"
Askari Wrangler Bottom Frill Long-sleeved Official Dress D006 - Peach,,, No reviews ,0.00,,Available,"KSh3,650.00"
Askari Right Shoulder Pleats Official Dress D011BK - Cyan,,, No reviews ,0.00,,Available,"KSh3,650.00"
Izulu Manda Infinity Dress - Yellow,,, No reviews ,0.00,,Available,"KSh8,400.00"
Sayuri Short Sleeve Kaftan - Blue Print,"KSh3,950.00",30, No reviews ,0.00,Sale,Available,"KSh3,950.00"
Popular 21 Bow Bust Bodycon Dress - Black ,"KSh1,950.00",20, No reviews ,0.00,Sale,Available,"KSh1,950.00"
Popular 21 Side Ruched Cami Dress - Fandango Pink ,"KSh2,200.00",20, No reviews ,0.00,Sale,Available,"KSh2,200.00"
Elan Fashions Kaftan - Black / Red / Yellow Print,,, No reviews ,0.00,,Available,"KSh8,500.00"
Izulu Mzinga Dress - Red,,, No reviews ,0.00,,Available,"KSh5,550.00"
Aramay Summersweet Halter Neck Maxi Dress - Buttermilk / Mustard Print,,, No reviews ,0.00,,Available,"KSh5,200.00"
The Fashion Frenzy Tulip Skater - Black,"KSh4,800.00",40, No reviews ,0.00,Sale,Available,"KSh4,800.00"
Ladies & Linen Spring Floral Dress - Red / White / Green Print,,, No reviews ,0.00,,Available,"KSh5,000.00"
Askari Three Frill Flowered Long Sleeve Dress D010A - White Floral,,, No reviews ,0.00,,Available,"KSh3,650.00"
Elsie Glamour Cleopatra Infinity Dress - Off white,"KSh3,800.00",60, No reviews ,0.00,Sale,Available,"KSh3,800.00"
Vivo Sierra Bodycon - Sea Green,,, No reviews ,0.00,,Available,"KSh4,250.00"
Vivo Basic Puff Sleeved Bodycon - Sea Green,,, No reviews ,0.00,,Available,"KSh4,250.00"
Vivo Basic Sleeveless Leila Bodycon Dress - Mustard,,, 1 review ,1.00,,Available,"KSh3,250.00"
Safari Huru Short Sleeved Shirt Dress - Navy Blue,,, No reviews ,0.00,,Available,"KSh4,950.00"
Sally Karago Silk Bubu Dress - Light Blue / Pink Print,,, No reviews ,0.00,,Available,"KSh8,000.00"
ForKeeps Batwing Front Tie Wrap Dress - Light Pink,,, 1 review ,5.00,,Available,"KSh3,200.00"
Safari Mali Bishop Sleeve Shirt Dress - Hunters Green,,, No reviews ,0.00,,Available,"KSh4,950.00"
Vivo Fahari Cowl Drape Bodycon - Navy Blue,,, No reviews ,0.00,,Available,"KSh4,950.00"
Izulu Amali 2 Leafy Off Shoulder Dress - Black Print,,, No reviews ,0.00,,Available,"KSh6,500.00"
Vivo Lamu Knee Length Chiffon Dress - Mustard,,, No reviews ,0.00,,Available,"KSh3,950.00"
Hessed Short Sleeved Mini Dress - Green,"KSh2,000.00",25, No reviews ,0.00,Sale,Available,"KSh2,000.00"
Safari Kaya Long Sleeve Shirt Dress - White,"KSh5,250.00",10, No reviews ,0.00,,Sold out,"KSh5,250.00"
Safari Kaya Long Sleeve Shirt Dress - Peach,,, No reviews ,0.00,,Available,"KSh5,250.00"
Salok Havilah Shari Maxi Dress - White Print,"KSh5,000.00",20, No reviews ,0.00,Sale,Available,"KSh5,000.00"
Salok Havilah Waridi Shift Dress - Blue,"KSh4,500.00",20, No reviews ,0.00,Sale,Available,"KSh4,500.00"
Purple Thread Athena Maxi Dress - Olive Green,,, No reviews ,0.00,,Available,"KSh5,500.00"
Alara Mid-Sleeve Striped Shirt Mini Dress - White,"KSh3,300.00",30, No reviews ,0.00,Sale,Available,"KSh3,300.00"
Alara Mid-Sleeve Striped Shirt Mini Dress - Black,"KSh3,300.00",30, No reviews ,0.00,Sale,Available,"KSh3,300.00"
Alara Long Sleeve Shirt Dress with Belt - Yellow,"KSh3,500.00",30, No reviews ,0.00,Sale,Available,"KSh3,500.00"
Alara Long Sleeve Shirt Dress with Belt - Black,"KSh3,500.00",30, No reviews ,0.00,Sale,Available,"KSh3,500.00"
Vivo Yumi Off Shoulder Maxi Dress - Green,,, No reviews ,0.00,,Available,"KSh5,250.00"
Vivo Yumi Off Shoulder Maxi Dress - Purple,,, No reviews ,0.00,,Available,"KSh5,250.00"
Vazi Afriq Cotton Jersey T-shirt Dress - White / Red Print,"KSh3,500.00",57, No reviews ,0.00,Sale,Available,"KSh3,500.00"
Salok Havilah Kira Wrap Dress - Mustard,"KSh6,500.00",20, No reviews ,0.00,Sale,Available,"KSh6,500.00"
Salok Havilah Kira Wrap Dress - Black,"KSh6,500.00",20, No reviews ,0.00,Sale,Available,"KSh6,500.00"
Simbaress Pierra Shift Dress - Cream,,, 1 review ,5.00,,Available,"KSh6,490.00"
Home Of Colors Zara Midi Dress - Pink,"KSh5,600.00",21, No reviews ,0.00,Sale,Available,"KSh5,600.00"
Vivo Amali 3/4 Sleeve Turtleneck Tent Knee Length Dress - Navy Blue / White Abstract Print,,, No reviews ,0.00,,Available,"KSh3,550.00"
Dewuor Ruby Cold Shoulder Dress - Crimson,,, No reviews ,0.00,,Available,"KSh4,500.00"
Twilight Collections Midi & Capri Dresses Lace Sequin Dress - Light Peach,,, No reviews ,0.00,,Available,"KSh10,000.00"
Dewuor Cera Dress - Blue,,, No reviews ,0.00,,Available,"KSh4,500.00"
Dewuor Camellia Shirt Dress - Brown,,,No reviews,0.00,,Available,"KSh4,500.00"
Jaidden Trendy Side Ruched Dress - Navy,,,No reviews,0.00,,Available,"KSh5,200.00"
Zola Classic Lace Art Dress - Pink,"KSh7,500.00",15,No reviews,0.00,Sale,Available,"KSh7,500.00"
Popular 21 Spaghetti-Strap Mini Dress - Black,"KSh2,800.00",20,No reviews,0.00,Sale,Available,"KSh2,800.00"
Popular 21 Unshaped Spaghetti-Strap Dress - Black,"KSh2,900.00",20,No reviews,0.00,Sale,Available,"KSh2,900.00"
Popular 21 Racer Front & Back Mini Dress - Prism Pink,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Popular 21 Ribbed Short-Sleeved Dress - Rum Raisin,"KSh2,700.00",20,No reviews,0.00,Sale,Available,"KSh2,700.00"
Popular 21 Short-Sleeved Lettice Hem Dress - Aqua Sky,"KSh2,700.00",20,No reviews,0.00,Sale,Available,"KSh2,700.00"
Popular 21 Buttoned V-Neck Dress - Old Rose,"KSh2,600.00",20,No reviews,0.00,Sale,Available,"KSh2,600.00"
Popular 21 Scoop/Slit Neck Maxi Dress - Nude,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Popular 21 Peekaboo Front Halter Dress - Black,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Popular 21 Knee-Length Spaghetti Strap Dress - Violet Tulle,"KSh3,200.00",20,No reviews,0.00,Sale,Available,"KSh3,200.00"
Phyls Collections Nate Knee length Shirt Dress - Green,,,No reviews,0.00,,Available,"KSh4,450.00"
Popular 21 Sleeveless Knee-Length Dress - Winsome Orchid,"KSh2,900.00",20,No reviews,0.00,Sale,Available,"KSh2,900.00"
Vivo Basic 3/4 Sleeve Escape A-Line Dress - White,,,No reviews,0.00,,Available,"KSh4,250.00"
Safari Mali Gathered Flounce Sleeve Shirt Dress - Black,,,No reviews,0.00,,Available,"KSh5,250.00"
Vivo Basic 3/4 Sleeve Tent Maxi Dress - Rust / Black Abstract Print,,,No reviews,0.00,,Available,"KSh5,750.00"
Vivo Basic 3/4 Sleeve Tent Maxi Dress - Taupe / Black Abstract Print,,,No reviews,0.00,,Available,"KSh5,750.00"
Magali Designs Zola Dress - Pink,"KSh5,890.00",25,No reviews,0.00,Sale,Available,"KSh5,890.00"
Izulu Sagateisa Maxi Dress - Red,,,No reviews,0.00,,Available,"KSh7,200.00"
Tuli Lerato Wrap Dress - Floral Yellow,,,No reviews,0.00,,Available,"KSh5,000.00"
Zoya Party Double Drawstring Dress - Maroon,,,No reviews,0.00,,Available,"KSh2,550.00"
Vivo Leila Cap Sleeve Tent Maxi Dresses - Mustard,,,No reviews,0.00,,Available,"KSh5,550.00"
JMC Zaria Knit Dress - Black,,,No reviews,0.00,,Available,"KSh3,950.00"
Alara Patterned Sleeveless Double Layered Dress with Ruched Slit - Olive Green,"KSh3,600.00",30,No reviews,0.00,Sale,Available,"KSh3,600.00"
Alara Circle Patterned Pleated Flare Sleeve Dress - Navy Blue,"KSh3,600.00",30,No reviews,0.00,Sale,Available,"KSh3,600.00"
Alara Layered Pleated Flare Dress - Pink,"KSh3,600.00",30,No reviews,0.00,Sale,Available,"KSh3,600.00"
Alara Layered Pleated Flare Dress - Black,"KSh3,600.00",30,No reviews,0.00,Sale,Available,"KSh3,600.00"
Dewuor Calming Dress - Teal,,,No reviews,0.00,,Available,"KSh6,500.00"
Slaks World Fashion Floor Length Dinner Dress - Black,"KSh3,220.00",30,No reviews,0.00,Sale,Available,"KSh3,220.00"
Tuli Suki Plisse Dress - Royal Blue,,,No reviews,0.00,,Available,"KSh6,000.00"
Tuli Suki Plisse Dress - Black,,,No reviews,0.00,,Available,"KSh6,000.00"
Dd Holdings Aziza Fashion Shirt Dress - Peach,"KSh5,000.00",10,No reviews,0.00,Sale,Available,"KSh5,000.00"
Anika Halter Vertical Striped Maxi Dress - Sunset,"KSh2,900.00",30,No reviews,0.00,Sale,Available,"KSh2,900.00"
FFS Free Size Shirt Dress - Pink,,,No reviews,0.00,,Available,"KSh3,499.00"
Have To Have Midi & Capri Dresses - Black,,,No reviews,0.00,,Available,"KSh4,999.00"
Vivo Lumi Strappy Cold Shoulder Bodycon - Black,"KSh4,950.00",10,No reviews,0.00,Sale,Available,"KSh4,950.00"
Signature The Brand One Shoulder Wrap Dress - Blue,"KSh4,900.00",22,No reviews,0.00,Sale,Available,"KSh4,900.00"
Vazi Afriq Tie & Dye Shirt Dress - Blue / White,,,2 reviews,3.00,,Available,"KSh5,000.00"
Miss Kerre Fashions Logadiva Floral Skater Dress - White,,,1 review,5.00,,Available,"KSh4,600.00"
Jaidden Trendy - White & Black Print Knee Length,,,1 review,5.00,,Available,"KSh4,800.00"
Safari Tawi A-Line Long Sleeve Shirt Dress - Taupe,,,No reviews,0.00,,Available,"KSh4,250.00"
Vivo Basic Sleeveless Double Layered Bodycon - Mustard / Black Abstract,,,No reviews,0.00,,Available,"KSh3,500.00"
Vivo Fara Off Shoulder Flounce Sleeve Bodycon - Black,"KSh4,250.00",10,1 review,5.00,Sale,Available,"KSh4,250.00"
Vivo Fara Off Shoulder Flounce Sleeve Bodycon - Pink,"KSh4,250.00",10,No reviews,0.00,Sale,Available,"KSh4,250.00"
Safari Tawi Shirt Collar Bishop Sleeve Tiered Dress - Coral,"KSh4,950.00",30,No reviews,0.00,Sale,Available,"KSh4,950.00"
Zia Africa She's All That - Grey,"KSh3,800.00",30,No reviews,0.00,Sale,Available,"KSh3,800.00"
Elsie Glamour Pendo Front Rushed Dress - Fuchsia,"KSh3,600.00",20,No reviews,0.00,Sale,Available,"KSh3,600.00"
Alara Pleated Dress With Open Shoulder And Ruffled Sleeves With Belt - FIERY RED,"KSh2,950.00",30,No reviews,0.00,Sale,Available,"KSh2,950.00"
Vivo Dali Cold Shoulder Tie Knee Length Tent Dress - Lilac / Black Leaf Print,,,No reviews,0.00,,Available,"KSh4,750.00"
The Fashion Frenzy Polka Pencil Dress - Blue,,,No reviews,0.00,,Available,"KSh6,000.00"
Jem Africa Mwikali Shirt Dress - Brown,,,No reviews,0.00,,Available,"KSh4,000.00"
Safari Tawi  Denim Shirt Dress - Midnight Blue,"KSh4,950.00",30,No reviews,0.00,Sale,Available,"KSh4,950.00"
Miss Kerre Fashions Floral Maxi Skater Dress - Red,,,1 review,4.00,,Available,"KSh4,500.00"
Vivo Chalbi A-line Dress - Dark Green,,,No reviews,0.00,,Available,"KSh4,250.00"
Magali Designs A-line Dress - Navy Blue,,,No reviews,0.00,,Available,"KSh4,800.00"
The Fashion Frenzy Peplum Dress - Green,"KSh3,800.00",10,No reviews,0.00,Sale,Available,"KSh3,800.00"
The Fashion Frenzy Color Block Bodycon - Black / Blue,"KSh3,800.00",10,No reviews,0.00,Sale,Available,"KSh3,800.00"
The Fashion Frenzy Asymmetrical Bodycon - Royal Blue,"KSh3,800.00",10,No reviews,0.00,Sale,Available,"KSh3,800.00"
Sally Karago Linen Shirt Dress - Black / Grey,,,1 review,5.00,,Available,"KSh9,000.00"
House Of Roses Blossom Button Up Dress Pink and Grey,,,No reviews,0.00,,Available,"KSh4,500.00"
Da'joy Fashions Spaghetti Strap Dress - Black,"KSh3,800.00",20,No reviews,0.00,Sale,Available,"KSh3,800.00"
Sayuri Maxi Plunge Neck Crotchet Cover Up Dress - Cream,"KSh3,950.00",30,No reviews,0.00,Sale,Available,"KSh3,950.00"
Sayuri Maxi Dress With Tunic Neckline And Waist Elastic - Blue,"KSh3,950.00",30,No reviews,0.00,Sale,Available,"KSh3,950.00"
Popular 21 Ruched Cami Dress - Plum ,"KSh2,950.00",20,No reviews,0.00,Sale,Available,"KSh2,950.00"
Izulu Mukutan Dress - Black,"KSh6,500.00",26,No reviews,0.00,Sale,Available,"KSh6,500.00"
The Fashion Frenzy Chi Chi Halter Dress - Pink,"KSh4,800.00",10,No reviews,0.00,Sale,Available,"KSh4,800.00"
Zola Velvet Bodycon Office Dress - Navy Blue,"KSh2,800.00",15,No reviews,0.00,Sale,Available,"KSh2,800.00"
Zola Material Maroon Bodycon Office Dress - Maroon,"KSh2,800.00",15,No reviews,0.00,Sale,Available,"KSh2,800.00"
Askari Deck Long Sleeve Dress D007BLA - Black Dotted,,,No reviews,0.00,,Available,"KSh3,650.00"
"Askari Tomy Front ""X"" Circular Sleeved Dress D006BLA - Black",,,1 review,5.00,,Available,"KSh3,650.00"
The Fashion Frenzy Skater - Khaki Print,"KSh5,800.00",20,No reviews,0.00,Sale,Available,"KSh5,800.00"
The Fashion Frenzy Stripped Pencil Dress - Black,"KSh3,000.00",10,No reviews,0.00,Sale,Available,"KSh3,000.00"
Safari Huru Short Sleeved Shirt Dress - Mustard,,,No reviews,0.00,,Available,"KSh4,950.00"
Safari Tawi Off Shoulder Knee Length Dress - Purple,,,No reviews,0.00,,Available,"KSh4,950.00"
Sol Dada Eve's Grace Off-Shoulder Dress - Blue / White Mandala Print,,,No reviews,0.00,,Available,"KSh7,000.00"
Ladies & Linen Zari Midi Dress - Pink,,,No reviews,0.00,,Available,"KSh5,800.00"
Ladies & Linen Mesh Lbd Dress - Black,,,No reviews,0.00,,Available,"KSh4,800.00"
Aramay All Star Strawberry Shirt Dress - Navy Blue,"KSh4,000.00",10,No reviews,0.00,Sale,Available,"KSh4,000.00"
Vivo Basic Julia Back Pleat Knee Length Dress -Burgundy,,,No reviews,0.00,,Sold out,"KSh3,950.00"
Vivo Basic 3/4 Sleeve Leila Bodycon Dress - Chocolate Brown,,,No reviews,0.00,,Available,"KSh3,500.00"
ForKeeps Tie Front Sheer Sleeve Dress - Buttermilk,,,No reviews,0.00,,Available,"KSh2,900.00"
ForKeeps Rib Soft Knit Off Shoulder Midi Dress - Beige,,,No reviews,0.00,,Available,"KSh3,000.00"
ForKeeps 2 Piece Set - Light Blue,,,No reviews,0.00,,Available,"KSh3,000.00"
Have To Have Sequenced Bodycon Dress - Black / Gold,,,1 review,1.00,,Available,"KSh5,999.00"
Have To Have Linen Shirt Dress - Pink,,,No reviews,0.00,,Available,"KSh5,999.00"
Perfect Treasures Chiffon Mini Dress - Blue,,,No reviews,0.00,,Available,"KSh3,950.00"
Twilight Collections Knee Length Dresses Skater Dress - Green,,,No reviews,0.00,,Available,"KSh7,000.00"
Twilight Collections Knee Length Dresses Straight Dress - White Print,,,No reviews,0.00,,Available,"KSh8,500.00"
Jf Designs Kaftan - Blue,"KSh3,500.00",16,No reviews,0.00,Sale,Available,"KSh3,500.00"
Jf Designs Kaftan - Purple,"KSh3,500.00",16,No reviews,0.00,Sale,Available,"KSh3,500.00"
Izulu Durban Dress - Grey Print,,,No reviews,0.00,,Available,"KSh7,300.00"
Izulu Windy Floral Dress - Yellow Print,,,No reviews,0.00,,Available,"KSh7,500.00"
Twilight Collections Knee Length Dresses Skater Dress - Light Green,"KSh7,000.00",30,No reviews,0.00,Sale,Available,"KSh7,000.00"
Tausi Ribbed Dress - Pink,"KSh2,800.00",15,No reviews,0.00,Sale,Available,"KSh2,800.00"
Dewuor Alaza Dress - Purple Floral,"KSh2,400.00",50,No reviews,0.00,Sale,Available,"KSh2,400.00"
Salok Havilah Akini Shirt Dress - Royal Blue,"KSh5,500.00",20,No reviews,0.00,Sale,Available,"KSh5,500.00"
Dewuor Flappy Dress - Blue,,,No reviews,0.00,,Available,"KSh4,500.00"
Twilight Collections Maxi Dresses Straight Dress - Blue / White Print,"KSh7,000.00",30,No reviews,0.00,Sale,Available,"KSh7,000.00"
Twilight Collections Midi & Capri Dresses Straight Stretch Dress - Green,"KSh7,000.00",30,No reviews,0.00,Sale,Available,"KSh7,000.00"
Lizola Alynno Wrap Dress - Red,"KSh6,000.00",25,No reviews,0.00,Sale,Available,"KSh6,000.00"
Twilight Collections Short & Mini 2 Piece Skater Dress - Light Green Print,"KSh6,000.00",30,No reviews,0.00,Sale,Available,"KSh6,000.00"
Twilight Collections Midi & Capri High Low Dress - Black / White Floral Print,"KSh7,000.00",30,No reviews,0.00,Sale,Available,"KSh7,000.00"
Twilight Collections Short & Mini 2 Piece Dress & Jacket - Navy Blue,"KSh6,000.00",30,No reviews,0.00,Sale,Available,"KSh6,000.00"
Plainchic Habibti Kaftan - Black,,,No reviews,0.00,,Available,"KSh4,100.00"
Twilight Collections Short & Mini Dresses Straight - Black / Gold,"KSh8,000.00",30,No reviews,0.00,Sale,Available,"KSh8,000.00"
Twilight Collections Short & Mini Dresses Skater Dress - Black / White Print,"KSh6,000.00",30,No reviews,0.00,Sale,Available,"KSh6,000.00"
Twilight Collections Knee Length Dresses Chiffon & Polyester Dress - Red,"KSh8,000.00",30,No reviews,0.00,Sale,Available,"KSh8,000.00"
Nursing Mama Bali Maxi Dress - Purple,,,No reviews,0.00,,Available,"KSh5,400.00"
Nursing Mama Bali Maxi Dress - Light Green,,,No reviews,0.00,,Available,"KSh5,400.00"
Nursing Mama Cia Off Shoulder Dress - Light Blue,,,No reviews,0.00,,Available,"KSh4,600.00"
Da'joy Fashions Siya Dress - Blue,"KSh3,999.00",20,No reviews,0.00,Sale,Available,"KSh3,999.00"
Simbaress Linen Diani Dress - White,,,No reviews,0.00,,Available,"KSh6,990.00"
Purple Thread Orion Dress - Navy Blue,"KSh4,500.00",15,No reviews,0.00,Sale,Available,"KSh4,500.00"
Exclusive Styles Catch Me If You Can Maxi Dress - Green,,,No reviews,0.00,,Available,"KSh3,486.00"
Exclusive Styles Shy Girl Bodycon Dress - Black,,,No reviews,0.00,,Available,"KSh4,117.93"
Exclusive Styles Shy Girl Bodycon Dress - Brown,,,No reviews,0.00,,Available,"KSh4,117.93"
Ikojn Long Sleeved Rosette Bodycon Dress - Red,"KSh2,999.00",20,No reviews,0.00,Sale,Available,"KSh2,999.00"
Vivo Amali 3/4 Sleeve Turtleneck Tent Knee Length Dress - Burgundy / Pink Abstract Print,,,No reviews,0.00,,Available,"KSh3,550.00"
Infy Knit Wear Zuri Bodycon Dress Knee Level - Mustard,,,No reviews,0.00,,Available,"KSh5,300.00"
Nika Bonica Luna Ankara Dress - Red,,,No reviews,0.00,,Available,"KSh6,500.00"
Twilight Collections Knee Length Dresses Stretch - Purple Print,"KSh6,000.00",30,No reviews,0.00,Sale,Available,"KSh6,000.00"
Twilight Collections Short & Mini Dresses Stretch - Maroon Print,,,No reviews,0.00,,Available,"KSh6,000.00"
Twilight Collections Midi &Capri Dresses Cotton - White Print,"KSh7,000.00",30,No reviews,0.00,Sale,Available,"KSh7,000.00"
Bbl Femme Fashions Maxi Dress - Blue,,,No reviews,0.00,,Available,"KSh7,500.00"
Dewuor Two Layered chiffon - Light Brown,,,No reviews,0.00,,Available,"KSh3,800.00"
Dewuor Marlin Shirt Dress - Blue,"KSh4,000.00",50,No reviews,0.00,Sale,Available,"KSh4,000.00"
Ancestral House Nef Summer Dress - Green,,,No reviews,0.00,,Available,"KSh8,640.00"
Zoya Party Strappy Drawstring Dress - Purple,"KSh2,550.00",30,No reviews,0.00,Sale,Available,"KSh2,550.00"
Perfect Treasures Little Black Dress - Black,,,No reviews,0.00,,Available,"KSh3,800.00"
Zoya Party Strappy Drawstring Dress - Teal,"KSh2,550.00",10,No reviews,0.00,Sale,Available,"KSh2,550.00"
Popular 21 Printed Flare Cami Dress - Newspaper Lips,"KSh1,700.00",20,No reviews,0.00,Sale,Available,"KSh1,700.00"
Popular 21 Sleeveless Pencil Dress - White,"KSh2,600.00",20,No reviews,0.00,Sale,Available,"KSh2,600.00"
Popular 21 Double O-ring Cami Dress - Sphinx,"KSh2,800.00",20,No reviews,0.00,Sale,Available,"KSh2,800.00"
Popular 21 Spaghetti-Strap Scoop Dress - White,"KSh2,600.00",20,No reviews,0.00,Sale,Available,"KSh2,600.00"
Popular 21 Sleeveless Square-Neck Dress - Wine,"KSh2,100.00",20,No reviews,0.00,Sale,Available,"KSh2,100.00"
Popular 21 Sleeveless Racer-back Dress -Sunflower,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Popular 21 Racer Front & Back Mini Dress - White,"KSh3,000.00",20,No reviews,0.00,Sale,Available,"KSh3,000.00"
Popular 21 Lettuce-Hem Mini Dress - Black,"KSh2,400.00",20,No reviews,0.00,Sale,Available,"KSh2,400.00"
Popular 21 Double Scoop Short Dress With Merrow Edge - Orange Popsicle,"KSh1,400.00",20,No reviews,0.00,Sale,Available,"KSh1,400.00"
